,name,address,district,street,cate1,phone,x,y,카카오 평점,카카오 리뷰,카카오 URL,네이버 평점,네이버 리뷰,네이버 URL,구글 평점,구글 리뷰,구글 URL,lon,lat
40,물고기잡스,"부산광역시 강서구 명지동 3237-16번지 리치먼드프라자, 201,202,203호",강서구,명지동,기타,051 271 5300,373510.8945,177506.3991,2.8,9,https://place.map.kakao.com/1295864270#review,4.2,133,https://m.place.naver.com/share?id=1310183887&tabsPath=%2Fhome&appMode=detail,5.0,리뷰 1개,https://goo.gl/maps/qLSoxuJUfskLTrak9,128.90037640507472,35.081699953874484
41,구트슈바인,"부산광역시 강서구 명지동 3237번지 101호, 102호",강서구,명지동,기타,051 271 9006,373486.3207,177505.9153,,,,,,,,,,128.90010699676685,35.0816998197657
42,부산타코,부산광역시 강서구 명지동 3238-1 원지빌딩 1층 일부,강서구,명지동,"외국음식전문점(인도,태국등)",,373481.4778,177736.4039,0.0,1,https://place.map.kakao.com/1763764151#review,,,,,,,128.90010212037683,35.08377705133194
43,불난다 쭈꾸미,부산광역시 강서구 명지동 3239-16번지,강서구,명지동,기타,051 271 8390,373591.5244,177738.6498,,,,,,,3.8,리뷰 76개,https://goo.gl/maps/epd33qkY4yzw9T1bA,128.901308633947,35.08377836107958
44,수가유통 죠샌드위치명지오션시티점,부산광역시 강서구 명지동 3239-3번지 대유빌딩 104호,강서구,명지동,까페,,373567.6688,177681.3716,,,,,,,,,,128.90103520728383,35.083266463251746
45,복고포차맛나슈퍼,부산광역시 강서구 명지동 3239-4 강서타워빌딩 302호,강서구,명지동,기타,051 271 5575,373568.2111,177654.7017,0.0,0,https://place.map.kakao.com/1558634522#review,4.34,38,https://m.place.naver.com/share?id=737173957&tabsPath=%2Fhome&appMode=detail,,,,128.90103557067533,35.083026109415954
46,쉬즈(she's),부산광역시 강서구 명지동 3239-6번지 301호,강서구,명지동,기타,,373569.291,177601.3609,,,,,,,,,,128.90103624583438,35.08254539351697
47,불탄포차,부산광역시 강서구 명지동 3240-7번지 명지 청산오션타워 101호,강서구,명지동,정종/대포집/소주방,,373585.2916,177308.5135,0.0,0,https://place.map.kakao.com/405211126#review,4.53,15,https://m.place.naver.com/share?id=1186380478&tabsPath=%2Fhome&appMode=detail,,,,128.90115033053937,35.07990447277029
48,골드바(GOLD BAR),부산광역시 강서구 명지동 3240번지 세정프라자 403B호,강서구,명지동,기타,,373571.4809,177507.6088,,,,,,,4.5,리뷰 4개,https://goo.gl/maps/vjcPBKszrdRgP4CL6,128.901040631344,35.08170043417983
49,꼬지와친구들,부산광역시 강서구 명지동 3241 엘크루 블루오션 근린생활시설(C3)동 B103호,강서구,명지동,기타,,373744.1124,177424.1863,0.0,1,https://place.map.kakao.com/899819841#review,4.67,36,https://m.place.naver.com/share?id=1103472941&tabsPath=%2Fhome&appMode=detail,,,,128.9029150481447,35.08091920527766
50,미스사이공베트남쌀국수,부산광역시 강서구 명지동 3242 엘크루 블루오션 근린생활시설(C4)동 B104호,강서구,명지동,"외국음식전문점(인도,태국등)",051 292 5678,374106.5324,177465.9449,,,,,,,4.0,리뷰 114개,https://goo.gl/maps/NKTNR6hXd4FC2SYa8,128.9068955638873,35.08123294178304
51,아람찬,부산광역시 강서구 명지동 3246번지 명지오션시티삼정그린코아 114동 B107호,강서구,명지동,기타,,373988.5128,177937.7198,0.0,0,https://place.map.kakao.com/2087509493#review,4.29,124,https://m.place.naver.com/share?id=1236260783&tabsPath=%2Fhome&appMode=detail,,,,128.90570112942987,35.0855033505638
52,라멘인생,부산광역시 강서구 명지동 3249-10번지 1층,강서구,명지동,기타,,374112.8161,178125.1466,4.3,28,https://place.map.kakao.com/463660804#review,4.41,217,https://m.place.naver.com/share?id=21413505&tabsPath=%2Fhome&appMode=detail,3.9,리뷰 59개,https://goo.gl/maps/aiW7MQAan56cYJpy7,128.90710278436532,35.087170372621365
53,투가이즈,부산광역시 강서구 명지동 3249-12번지 1층,강서구,명지동,기타,,374133.5667,178144.5938,0.0,1,https://place.map.kakao.com/834758436#review,4.62,33,https://m.place.naver.com/share?id=1385900375&tabsPath=%2Fhome&appMode=detail,,,,128.90733428965953,35.0873419848066
54,썸머(Summer),부산광역시 강서구 명지동 3249-15,강서구,명지동,기타,,374164.6721,178173.736,0.0,4,https://place.map.kakao.com/1774431949#review,,,,3.8,리뷰 57개,https://goo.gl/maps/iq2fP8ezK6zL5sB88,128.90768131873054,35.08759914807955
55,디저트#,부산광역시 강서구 명지동 3249-8번지,강서구,명지동,기타,,374082.346,178116.8131,5.0,16,https://place.map.kakao.com/294490635#review,,,,,,,128.9067670889554,35.08710055611584
56,그리니보울,부산광역시 강서구 명지동 3252-6,강서구,명지동,기타,,374235.283,178123.2963,0.0,2,https://place.map.kakao.com/1866664416#review,,,,,,,128.9084446082431,35.08713256540151
57,정원오리,부산광역시 강서구 명지동 3253-2번지,강서구,명지동,기타,,374092.7349,178094.8036,2.8,37,https://place.map.kakao.com/9987575#review,4.28,570,https://m.place.naver.com/share?id=12888482&tabsPath=%2Fhome&appMode=detail,4.1,리뷰 386개,https://goo.gl/maps/GUV6RG2WMGnKtTCe8,128.9068763295925,35.08690048810046
58,펠리즈,부산광역시 강서구 명지동 3254-11,강서구,명지동,기타,,374221.5302,178065.1112,,,,,,,,,,128.90828165894408,35.086610771601684
59,행복주는포차,부산광역시 강서구 명지동 3257-1번지,강서구,명지동,기타,051 271 0758,374127.9446,178024.6704,0.0,0,https://place.map.kakao.com/1982871222#review,,,,,,,128.90724749674342,35.0862626081243
60,코슬리(koselig),부산광역시 강서구 명지동 3257-8번지,강서구,명지동,기타,,374148.2357,178010.832,4.3,28,https://place.map.kakao.com/1066574876#review,4.71,177,https://m.place.naver.com/share?id=1498517886&tabsPath=%2Fhome&appMode=detail,4.9,리뷰 12개,https://goo.gl/maps/WV4MmWFvJXkzXjMn7,128.90746697536156,35.086134441419155
61,하삼동 명지행복마을본점,부산광역시 강서구 명지동 3259-3번지 1층,강서구,명지동,기타,051 203 9391,374210.6682,178000.3003,0.0,0,https://place.map.kakao.com/336150428#review,4.41,500,https://m.place.naver.com/share?id=1538474051&tabsPath=%2Fhome&appMode=detail,3.8,리뷰 5개,https://goo.gl/maps/rnDmwjpKjcFYQe4QA,128.9081490024615,35.086028788992614
62,조선한치왕,부산광역시 강서구 명지동 3259-5번지,강서구,명지동,기타,051 271 2261,374196.2801,177984.1884,5.0,17,https://place.map.kakao.com/1671476517#review,4.51,208,https://m.place.naver.com/share?id=1383629907&tabsPath=%2Fhome&appMode=detail,,,,128.90798793040568,35.08588612650227
63,디아체,부산광역시 강서구 명지동 3260-2번지,강서구,명지동,기타,070 42292017,374094.8027,177958.2748,5.0,3,https://place.map.kakao.com/1248228060#review,4.5,153,https://m.place.naver.com/share?id=37801089&tabsPath=%2Fhome&appMode=detail,,,,128.9068703367169,35.085670192034335
64,베르,부산광역시 강서구 명지동 3263-2번지 1층,강서구,명지동,기타,,374193.5389,177878.9443,5.0,8,https://place.map.kakao.com/858899129#review,,,,,,,128.90793578703443,35.08493849353235
65,피자샵명지점,부산광역시 강서구 명지동 3264번지,강서구,명지동,기타,051 271 7703,374128.0686,177919.2596,3.0,5,https://place.map.kakao.com/600430142#review,,,,,,,128.9072267278055,35.08531297850138
66,달빛포차,부산광역시 강서구 명지동 3328번지 명지 협성휴포레 306동 604호,강서구,명지동,기타,,375000.3849,180279.6001,5.0,2,https://place.map.kakao.com/1238259889#review,,,,4.4,리뷰 21개,https://goo.gl/maps/ngmQmHwcaSNjyGA47,128.91728510304884,35.10642539166711
67,피엠푸드 명지점,부산광역시 강서구 명지동 3328번지 협성휴포레아파트상가 303동 304호,강서구,명지동,기타,051 203 1082,375000.3849,180279.6001,,,,,,,,,,128.91728510304884,35.10642539166711
68,고향양꼬치 본점,부산광역시 강서구 명지동 3334-1번지 1층 일부,강서구,명지동,기타,,375372.1339,180077.7646,0.0,4,https://place.map.kakao.com/1331156015#review,,,,,,,128.92131761301297,35.104542563936235
69,세지의골목포차,부산광역시 강서구 명지동 3350번지 중흥S-클래스 에듀오션 231동 101호,강서구,명지동,기타,051 944 0028,375182.8502,179774.2193,0.0,0,https://place.map.kakao.com/95794297#review,,,,3.9,리뷰 16개,https://goo.gl/maps/YxYqYGQmX9Q2otSt9,128.91917851479457,35.101840959453746
70,바게뜨양 명지점,부산광역시 강서구 명지동 3357-1 1층 104호,강서구,명지동,기타,,374819.1867,179407.0977,0.0,0,https://place.map.kakao.com/1078931710#review,4.32,97,https://m.place.naver.com/share?id=1210458941&tabsPath=%2Fhome&appMode=detail,,,,128.91511471460194,35.098596818168744
71,류길상피자명지신도시점,부산광역시 강서구 명지동 3357-1번지 102호,강서구,명지동,기타,051 202 9900,374819.1867,179407.0977,5.0,3,https://place.map.kakao.com/867244441#review,,,,,,,128.91511471460194,35.098596818168744
72,미가양꼬치,부산광역시 강서구 명지동 3357-3 202호,강서구,명지동,기타,051 271 6880,374874.0447,179399.726,0.0,5,https://place.map.kakao.com/485229296#review,4.57,38,https://m.place.naver.com/share?id=782097239&tabsPath=%2Fhome&appMode=detail,4.0,리뷰 5개,https://goo.gl/maps/syQVZhXzu6CSQJBE8,128.91571447337927,35.09852090023353
73,벌툰 부산국제신도시점,부산광역시 강서구 명지동 3358-4번지 기유타워 402일부호,강서구,명지동,기타,051 206 4634,375139.3969,179373.2791,5.0,2,https://place.map.kakao.com/930953705#review,4.32,11,https://m.place.naver.com/share?id=1230159710&tabsPath=%2Fhome&appMode=detail,,,,128.9186174791572,35.09823661205131
74,와이주스,부산광역시 강서구 명지동 3365-12번지 되는 집,강서구,명지동,기타,,375409.2193,179862.0898,5.0,22,https://place.map.kakao.com/1745384607#review,4.47,36,https://m.place.naver.com/share?id=1497457588&tabsPath=%2Fhome&appMode=detail,,,,128.9216784968484,35.102593198920935
75,이안,부산광역시 강서구 명지동 3368-7,강서구,명지동,기타,051 291 7800,375401.7381,179890.7996,0.0,0,https://place.map.kakao.com/391749223#review,,,,,,,128.92160256554803,35.1028531335167
76,아워모먼트,부산광역시 강서구 명지동 3370-12,강서구,명지동,기타,,375449.9447,179976.5968,0.0,9,https://place.map.kakao.com/928658980#review,4.64,32,https://m.place.naver.com/share?id=1812849915&tabsPath=%2Fhome&appMode=detail,,,,128.9221491599483,35.10361765545031
77,솔코,"부산광역시 강서구 명지동 3374-10 지하1, 지상1층",강서구,명지동,기타,,375523.5479,179928.1487,0.0,0,https://place.map.kakao.com/1163105966#review,,,,,,,128.92294573059567,35.10316840125794
78,달빛테라스,부산광역시 강서구 명지동 3395-1 대성빌딩 501호,강서구,명지동,기타,,375308.2159,179355.7436,0.0,2,https://place.map.kakao.com/718075769#review,,,,,,,128.92046423025425,35.098049315791094
79,맛갈 국제신도시점,부산광역시 강서구 명지동 3395-1번지 202호,강서구,명지동,기타,051 203 1478,375308.2159,179355.7436,,,,,,,,,,128.92046423025425,35.098049315791094
80,워니비케이터링,부산광역시 강서구 명지동 3395-4 103호,강서구,명지동,출장조리,,375383.6422,179346.1524,0.0,2,https://place.map.kakao.com/6996305#review,,,,,,,128.92128896166986,35.097949801098686
81,딜리,부산광역시 강서구 명지동 3395-5 팔봉프라자 1동 301-10호,강서구,명지동,기타,,375408.5169,179343.536,,,,4.5,19,https://m.place.naver.com/share?id=1614722148&tabsPath=%2Fhome&appMode=detail,3.9,리뷰 16개,https://goo.gl/maps/nXCqsBtHWy2iwBJS9,128.9215610634902,35.0979219057656
82,미스봄(Missbom),부산광역시 강서구 명지동 3395-5 팔봉프라자 401호,강서구,명지동,기타,,375408.5169,179343.536,,,,,,,,,,128.9215610634902,35.0979219057656
83,더베리,부산광역시 강서구 명지동 3395-6번지 302~3호,강서구,명지동,키즈카페,051 202 0234,375433.3892,179340.9211,0.0,6,https://place.map.kakao.com/1748790640#review,4.52,62,https://m.place.naver.com/share?id=485655381&tabsPath=%2Fhome&appMode=detail,,,,128.921833139107,35.09789402375754
84,떡&김카페,부산광역시 강서구 명지동 3400번지 중흥S-클래스 프라디움 1동 102호,강서구,명지동,기타,,374655.1594,179240.8211,5.0,0,https://place.map.kakao.com/967344863#review,,,,,,,128.91328173244872,35.09712731565367
85,타코야,부산광역시 강서구 명지동 3404번지 더 에듀 팰리스 부영 상가3동 101-2호,강서구,명지동,기타,,374487.9308,178988.2335,5.0,1,https://place.map.kakao.com/489435823#review,4.6,50,https://m.place.naver.com/share?id=1268139454&tabsPath=%2Fhome&appMode=detail,,,,128.91139556247785,35.094880794860984
86,에이유(명지국제신도시점),부산광역시 강서구 명지동 3412-1번지 201호,강서구,명지동,기타,051 2069987,374810.0392,179330.3166,5.0,0,https://place.map.kakao.com/467934592#review,,,,,,,128.91499825525918,35.09790671463979
87,싸와디식당 명지국제신도시점,부산광역시 강서구 명지동 3412-4,강서구,명지동,기타,,374899.7168,179322.521,5.0,1,https://place.map.kakao.com/2134899681#review,4.32,17,https://m.place.naver.com/share?id=1332687166&tabsPath=%2Fhome&appMode=detail,,,,128.91597958342652,35.097820941808216
88,힐링라운지,부산광역시 강서구 명지동 3420-6번지 603(일호,강서구,명지동,기타,,375164.6135,179293.4238,0.0,0,https://place.map.kakao.com/1962400388#review,,,,,,,128.91887701049214,35.09751285177411
89,쓰리몽키즈(명지점),"부산광역시 강서구 명지동 3420-7번지 모아진빌딩 1층 106, 107호 1동",강서구,명지동,기타,,375192.2933,179291.2555,0.0,2,https://place.map.kakao.com/177682525#review,4.85,75,https://m.place.naver.com/share?id=1149922503&tabsPath=%2Fhome&appMode=detail,,,,128.91917995364315,35.09748851142347
90,버디볼든,부산광역시 강서구 명지동 3432-1,강서구,명지동,기타,,374123.6353,178834.8928,,,,,,,,,,128.90737038108733,35.09356235055024
91,노블랜드주식회사 롯데시네마 명지점,부산광역시 강서구 명지동 3432-3,강서구,명지동,기타,070 41598881,374253.1123,178757.4233,,,,,,,4.7,리뷰 59개,https://goo.gl/maps/v5g7M8iv4XAQa9dx5,128.90877325330254,35.09284210136178
92,베지스,부산광역시 강서구 명지동 3432-3,강서구,명지동,기타,051 293 2332,374253.1123,178757.4233,0.0,1,https://place.map.kakao.com/1674201350#review,4.7,71,https://m.place.naver.com/share?id=1080041037&tabsPath=%2Fhome&appMode=detail,,,,128.90877325330254,35.09284210136178
93,르번미 스타필드명지점,부산광역시 강서구 명지동 3438 스타필드 시티 명지점 1147호,강서구,명지동,"외국음식전문점(인도,태국등)",,374851.6951,178805.7536,,,,4.33,264,https://m.place.naver.com/share?id=1244609118&tabsPath=%2Fhome&appMode=detail,4.1,"리뷰 2,125개",https://goo.gl/maps/wA9fH5nGChymN1ZX7,128.91534422601282,35.09317392419576
94,콜라보 스타필드시티명지점,부산광역시 강서구 명지동 3438번지 스타필드 시티 명지점 1137호,강서구,명지동,기타,051 990 0167,374851.6951,178805.7536,2.5,3,https://place.map.kakao.com/430000487#review,4.42,810,https://m.place.naver.com/share?id=1865335941&tabsPath=%2Fhome&appMode=detail,4.1,"리뷰 2,125개",https://goo.gl/maps/P8B2ctzJCozfbso28,128.91534422601282,35.09317392419576
95,두꺼비오뎅,부산광역시 강서구 명지동 3440-1번지 예성빌딩 108호,강서구,명지동,기타,,375298.5641,179278.9772,0.0,3,https://place.map.kakao.com/2047658188#review,,,,,,,128.92034220248203,35.097359438836826
96,원샷,부산광역시 강서구 명지동 3440-2 105호,강서구,명지동,기타,,375322.8564,179276.5758,0.0,17,https://place.map.kakao.com/415245815#review,4.82,19,https://m.place.naver.com/share?id=1226720077&tabsPath=%2Fhome&appMode=detail,,,,128.92060796451037,35.09733358374629
97,낭만노가리,부산광역시 강서구 명지동 3440-2번지 진우빌딩 109호,강서구,명지동,정종/대포집/소주방,,375322.8564,179276.5758,0.0,1,https://place.map.kakao.com/147807484#review,4.56,291,https://m.place.naver.com/share?id=1743754727&tabsPath=%2Fhome&appMode=detail,,,,128.92060796451037,35.09733358374629
98,코린(CoLinh),부산광역시 강서구 명지동 3440-3 삼융프라자1동 106호,강서구,명지동,"외국음식전문점(인도,태국등)",051 201 5567,375347.8002,179274.067,5.0,20,https://place.map.kakao.com/1498657378#review,4.58,105,https://m.place.naver.com/share?id=1290619514&tabsPath=%2Fhome&appMode=detail,,,,128.92088084476566,35.09730664730676
99,오로,부산광역시 강서구 명지동 3440-4 202호,강서구,명지동,기타,,375372.8101,179272.7118,0.0,0,https://place.map.kakao.com/2048828274#review,,,,,,,128.92115469337273,35.09729009103191
